transaction_id,ship_id,transaction_amount,transaction_date,port,currency
TRX9485,SHIP25,45113.72,2024-10-14,Los Angeles,CNY
TRX1220,SHIP36,83882.72,2024-10-14,New York,GBP
TRX9693,SHIP11,45922.11,2024-10-14,New York,CNY
TRX5773,SHIP4,37693.49,2024-10-14,Singapore,USD
TRX6585,SHIP6,89232.4,2024-10-14,Los Angeles,JPY
TRX1590,SHIP29,86234.32,2024-10-14,New York,USD
TRX2480,SHIP18,77445.05,2024-10-14,Rotterdam,EUR
TRX6620,SHIP4,36370.86,2024-10-14,Rotterdam,CNY
TRX2619,SHIP12,98417.32,2024-10-14,Shanghai,JPY
TRX1181,SHIP31,39867.06,2024-10-14,Shanghai,USD
TRX3853,SHIP18,43631.85,2024-10-14,Singapore,GBP
TRX2307,SHIP20,34000.65,2024-10-14,Shanghai,GBP
TRX5878,SHIP12,76590.17,2024-10-14,Shanghai,CNY
TRX1893,SHIP23,25334.98,2024-10-14,Singapore,USD
TRX1244,SHIP6,79664.54,2024-10-14,Singapore,CNY
TRX5403,SHIP47,96225.98,2024-10-14,New York,GBP
TRX3329,SHIP24,7347.26,2024-10-14,Rotterdam,JPY
TRX1750,SHIP16,38985.06,2024-10-14,Singapore,CNY
TRX4182,SHIP6,87058.5,2024-10-14,Los Angeles,EUR
TRX5148,SHIP19,70631.7,2024-10-14,Shanghai,CNY
TRX3031,SHIP18,20158.19,2024-10-14,Shanghai,USD
TRX1587,SHIP20,83394.76,2024-10-14,Los Angeles,EUR
TRX2123,SHIP48,59939.64,2024-10-14,Los Angeles,EUR
TRX5388,SHIP43,51471.63,2024-10-14,Los Angeles,GBP
TRX1553,SHIP7,99875.59,2024-10-14,Los Angeles,EUR
TRX4212,SHIP9,34067.03,2024-10-14,New York,GBP
TRX4441,SHIP19,25378.97,2024-10-14,Rotterdam,CNY
TRX4554,SHIP16,81172.68,2024-10-14,Singapore,USD
TRX1883,SHIP33,65511.17,2024-10-14,Los Angeles,GBP
TRX9787,SHIP32,39320.03,2024-10-14,Rotterdam,USD
TRX4550,SHIP25,8271.06,2024-10-14,New York,EUR
TRX8171,SHIP22,67922.22,2024-10-14,Singapore,GBP
TRX6953,SHIP35,39601.58,2024-10-14,Singapore,JPY
TRX9084,SHIP34,96897.11,2024-10-14,Singapore,USD
TRX2894,SHIP26,68632.1,2024-10-14,Shanghai,GBP
