transaction_id,ship_id,transaction_amount,transaction_date,port,currency
TRX8440,SHIP45,76227.43,2024-10-14,Rotterdam,USD
TRX7520,SHIP48,89976.86,2024-10-14,Rotterdam,GBP
TRX4613,SHIP20,10758.72,2024-10-14,Los Angeles,EUR
TRX9362,SHIP45,70334.96,2024-10-14,Shanghai,CNY
TRX4963,SHIP25,34487.7,2024-10-14,New York,GBP
TRX2817,SHIP32,42860.04,2024-10-14,New York,GBP
TRX6072,SHIP4,76520.44,2024-10-14,Singapore,GBP
TRX8448,SHIP36,56987.19,2024-10-14,Rotterdam,USD
TRX5974,SHIP2,48489.9,2024-10-14,Singapore,GBP
TRX4030,SHIP46,60924.46,2024-10-14,New York,EUR
TRX4397,SHIP35,49982.14,2024-10-14,Los Angeles,CNY
TRX1798,SHIP23,88379.15,2024-10-14,Shanghai,GBP
TRX8472,SHIP39,58979.37,2024-10-14,Rotterdam,EUR
TRX1581,SHIP35,78293.03,2024-10-14,Los Angeles,EUR
TRX5363,SHIP41,36540.6,2024-10-14,Rotterdam,EUR
TRX9328,SHIP49,53912.01,2024-10-14,Shanghai,EUR
TRX3267,SHIP1,77537.65,2024-10-14,New York,EUR
TRX6727,SHIP9,65791.71,2024-10-14,New York,JPY
TRX1116,SHIP14,69412.6,2024-10-14,New York,USD
TRX4062,SHIP25,76804.94,2024-10-14,New York,JPY
TRX4205,SHIP4,75451.42,2024-10-14,Rotterdam,EUR
TRX7201,SHIP16,40730.21,2024-10-14,New York,EUR
TRX6044,SHIP5,13179.57,2024-10-14,Los Angeles,USD
TRX2529,SHIP4,36807.82,2024-10-14,Rotterdam,USD
TRX5546,SHIP35,93961.13,2024-10-14,Rotterdam,CNY
TRX4730,SHIP8,93843.05,2024-10-14,New York,USD
TRX7550,SHIP8,44858.08,2024-10-14,New York,EUR
TRX9340,SHIP29,33471.8,2024-10-14,New York,EUR
TRX8537,SHIP16,68012.94,2024-10-14,Shanghai,JPY
TRX7320,SHIP14,6912.45,2024-10-14,Rotterdam,GBP
TRX4205,SHIP45,97692.04,2024-10-14,Rotterdam,JPY
TRX6708,SHIP42,35642.56,2024-10-14,Rotterdam,CNY
TRX4642,SHIP38,86488.28,2024-10-14,Los Angeles,EUR
TRX8518,SHIP28,84490.22,2024-10-14,Rotterdam,GBP
TRX9782,SHIP26,53433.84,2024-10-14,New York,CNY
TRX1227,SHIP34,50262.6,2024-10-14,Shanghai,USD
TRX9364,SHIP26,46889.98,2024-10-14,Los Angeles,USD
TRX8963,SHIP2,36657.67,2024-10-14,Singapore,USD
TRX7229,SHIP11,86286.81,2024-10-14,Shanghai,JPY
TRX4697,SHIP37,54857.65,2024-10-14,New York,EUR
TRX5816,SHIP17,26719.63,2024-10-14,Singapore,JPY
TRX5345,SHIP22,91786.83,2024-10-14,Rotterdam,JPY
TRX1697,SHIP1,45660.04,2024-10-14,New York,EUR
TRX4674,SHIP42,67125.28,2024-10-14,Rotterdam,USD
TRX1523,SHIP10,10894.81,2024-10-14,New York,USD
TRX7429,SHIP35,7951.94,2024-10-14,Los Angeles,EUR
TRX4012,SHIP37,49168.87,2024-10-14,Los Angeles,JPY
TRX6181,SHIP38,95900.77,2024-10-14,Los Angeles,JPY
TRX3973,SHIP8,99936.42,2024-10-14,Rotterdam,CNY
TRX1088,SHIP48,18910.09,2024-10-14,Singapore,USD
TRX1081,SHIP43,12946.43,2024-10-14,New York,CNY
TRX4598,SHIP24,57150.29,2024-10-14,Shanghai,JPY
TRX1194,SHIP50,64533.85,2024-10-14,Rotterdam,JPY
TRX1920,SHIP26,30256.62,2024-10-14,Rotterdam,GBP
TRX9084,SHIP44,78612.35,2024-10-14,New York,GBP
TRX6767,SHIP8,79999.85,2024-10-14,New York,JPY
TRX7621,SHIP40,10096.84,2024-10-14,Singapore,EUR
TRX3749,SHIP34,27510.52,2024-10-14,New York,JPY
TRX1481,SHIP46,55189.73,2024-10-14,Singapore,JPY
TRX4965,SHIP4,66688.52,2024-10-14,New York,CNY
TRX6830,SHIP13,41290.84,2024-10-14,Singapore,CNY
TRX5473,SHIP19,50077.85,2024-10-14,Los Angeles,EUR
TRX9559,SHIP21,26219.11,2024-10-14,Singapore,CNY
TRX1431,SHIP17,46278.47,2024-10-14,Singapore,GBP
TRX7140,SHIP4,13726.99,2024-10-14,New York,GBP
TRX8077,SHIP8,39894.11,2024-10-14,Singapore,EUR
TRX5273,SHIP39,53761.24,2024-10-14,Singapore,JPY
TRX4322,SHIP43,98470.39,2024-10-14,Los Angeles,EUR
TRX8719,SHIP1,42171.15,2024-10-14,Singapore,EUR
TRX7972,SHIP29,64802.58,2024-10-14,Los Angeles,GBP
TRX3707,SHIP25,33283.37,2024-10-14,Los Angeles,USD
