transaction_id,ship_id,transaction_amount,transaction_date,port,currency
TRX7187,SHIP6,20535.48,2024-10-14,Los Angeles,GBP
TRX2362,SHIP23,23205.39,2024-10-14,Singapore,EUR
TRX1615,SHIP46,73012.18,2024-10-14,Rotterdam,JPY
TRX1336,SHIP39,76874.05,2024-10-14,Rotterdam,JPY
TRX8431,SHIP28,99823.07,2024-10-14,Rotterdam,CNY
TRX8398,SHIP45,63893.13,2024-10-14,New York,CNY
TRX3150,SHIP4,13954.6,2024-10-14,Los Angeles,GBP
TRX9961,SHIP37,67119.97,2024-10-14,Shanghai,EUR
TRX4640,SHIP6,16757.93,2024-10-14,Rotterdam,USD
TRX9306,SHIP31,73632.56,2024-10-14,Singapore,CNY
TRX9902,SHIP18,33593.5,2024-10-14,Los Angeles,CNY
TRX5756,SHIP44,64177.06,2024-10-14,Rotterdam,JPY
TRX1737,SHIP27,1367.05,2024-10-14,Los Angeles,GBP
TRX1095,SHIP15,35977.87,2024-10-14,Shanghai,USD
TRX2705,SHIP34,22423.0,2024-10-14,Los Angeles,GBP
TRX2268,SHIP28,25824.37,2024-10-14,Rotterdam,USD
TRX9656,SHIP18,2560.03,2024-10-14,Los Angeles,GBP
TRX2595,SHIP28,41730.3,2024-10-14,Rotterdam,JPY
TRX4051,SHIP35,45513.36,2024-10-14,Los Angeles,JPY
TRX2252,SHIP9,88930.1,2024-10-14,New York,GBP
TRX6239,SHIP25,76658.03,2024-10-14,Shanghai,USD
TRX8079,SHIP10,60658.24,2024-10-14,Shanghai,EUR
TRX4039,SHIP35,29508.92,2024-10-14,Rotterdam,GBP
TRX8233,SHIP35,62688.75,2024-10-14,Singapore,USD
TRX7799,SHIP22,43999.93,2024-10-14,Los Angeles,USD
TRX5476,SHIP23,76816.93,2024-10-14,Rotterdam,EUR
TRX8794,SHIP36,68436.04,2024-10-14,New York,EUR
TRX2410,SHIP27,62615.64,2024-10-14,Los Angeles,GBP
TRX9014,SHIP20,57063.68,2024-10-14,New York,CNY
TRX3839,SHIP39,5184.54,2024-10-14,Shanghai,USD
TRX5700,SHIP15,20065.6,2024-10-14,Rotterdam,EUR
TRX4712,SHIP4,99743.31,2024-10-14,Rotterdam,JPY
TRX3055,SHIP11,76977.0,2024-10-14,Rotterdam,JPY
TRX4640,SHIP44,38504.34,2024-10-14,Singapore,EUR
TRX2271,SHIP4,2637.47,2024-10-14,Rotterdam,EUR
TRX4573,SHIP36,3523.9,2024-10-14,Rotterdam,JPY
TRX8952,SHIP38,43396.51,2024-10-14,Shanghai,EUR
TRX8522,SHIP10,1495.54,2024-10-14,Singapore,CNY
TRX8260,SHIP29,42650.66,2024-10-14,Singapore,EUR
TRX5156,SHIP35,72483.14,2024-10-14,Singapore,GBP
