transaction_id,ship_id,transaction_amount,transaction_date,port,currency
TRX1934,SHIP48,61577.45,2024-10-14,Rotterdam,USD
TRX8078,SHIP12,14358.25,2024-10-14,Rotterdam,JPY
TRX1255,SHIP49,10661.72,2024-10-14,Singapore,EUR
TRX2870,SHIP19,21115.54,2024-10-14,Singapore,EUR
TRX1975,SHIP41,25612.42,2024-10-14,Los Angeles,JPY
TRX7777,SHIP48,72938.11,2024-10-14,Los Angeles,GBP
TRX5819,SHIP48,46612.37,2024-10-14,Shanghai,CNY
TRX9777,SHIP30,33548.7,2024-10-14,Shanghai,GBP
TRX9749,SHIP48,7996.99,2024-10-14,Los Angeles,CNY
TRX7891,SHIP1,8565.98,2024-10-14,New York,CNY
TRX3545,SHIP31,55925.7,2024-10-14,New York,GBP
TRX9919,SHIP24,77681.97,2024-10-14,New York,EUR
TRX6473,SHIP36,10930.09,2024-10-14,Shanghai,CNY
TRX9626,SHIP17,35049.13,2024-10-14,Rotterdam,CNY
TRX2464,SHIP25,80679.31,2024-10-14,Shanghai,EUR
TRX2415,SHIP32,80259.23,2024-10-14,Singapore,USD
TRX2258,SHIP43,17912.07,2024-10-14,Los Angeles,USD
TRX4732,SHIP21,34052.54,2024-10-14,Shanghai,EUR
TRX3242,SHIP1,57040.84,2024-10-14,Singapore,USD
TRX5818,SHIP12,14617.09,2024-10-14,New York,USD
TRX4829,SHIP6,65467.64,2024-10-14,Singapore,USD
TRX4074,SHIP12,73297.96,2024-10-14,Los Angeles,USD
TRX3465,SHIP49,85194.87,2024-10-14,Singapore,GBP
TRX6052,SHIP11,47261.19,2024-10-14,Los Angeles,CNY
TRX2360,SHIP40,49009.56,2024-10-14,Shanghai,USD
TRX6771,SHIP2,55154.12,2024-10-14,Singapore,GBP
TRX6739,SHIP3,17544.4,2024-10-14,Los Angeles,USD
TRX5948,SHIP11,90494.29,2024-10-14,Los Angeles,JPY
TRX5574,SHIP13,72984.98,2024-10-14,Shanghai,EUR
TRX5417,SHIP11,25776.94,2024-10-14,Los Angeles,GBP
TRX9767,SHIP2,48400.67,2024-10-14,Shanghai,USD
TRX6318,SHIP6,28481.31,2024-10-14,Shanghai,JPY
TRX8979,SHIP46,25692.91,2024-10-14,Shanghai,GBP
TRX4803,SHIP29,21902.43,2024-10-14,Rotterdam,GBP
TRX3106,SHIP25,72271.43,2024-10-14,Rotterdam,JPY
TRX4426,SHIP33,99180.49,2024-10-14,Singapore,JPY
TRX8908,SHIP37,59752.66,2024-10-14,Rotterdam,GBP
