transaction_id,ship_id,transaction_amount,transaction_date,port,currency
TRX6872,SHIP14,58845.0,2024-10-14,Rotterdam,JPY
TRX8188,SHIP32,83000.61,2024-10-14,Rotterdam,USD
TRX9316,SHIP26,71114.9,2024-10-14,New York,GBP
TRX6207,SHIP30,47365.47,2024-10-14,Singapore,JPY
TRX9981,SHIP34,26004.91,2024-10-14,Los Angeles,JPY
TRX4031,SHIP50,12398.53,2024-10-14,Singapore,CNY
TRX6212,SHIP26,96735.03,2024-10-14,Singapore,CNY
TRX8281,SHIP38,42554.44,2024-10-14,Los Angeles,CNY
TRX8257,SHIP37,63410.14,2024-10-14,Singapore,JPY
TRX5023,SHIP5,32406.3,2024-10-14,New York,EUR
TRX1628,SHIP7,21716.14,2024-10-14,New York,JPY
TRX3983,SHIP5,2178.11,2024-10-14,Shanghai,JPY
TRX4203,SHIP26,7285.91,2024-10-14,Rotterdam,JPY
TRX7810,SHIP6,11726.4,2024-10-14,Rotterdam,EUR
TRX6839,SHIP10,28348.15,2024-10-14,Singapore,GBP
TRX2261,SHIP11,66378.65,2024-10-14,New York,EUR
TRX4317,SHIP3,72873.36,2024-10-14,Rotterdam,JPY
TRX4180,SHIP15,84963.4,2024-10-14,Rotterdam,EUR
TRX9565,SHIP13,77034.18,2024-10-14,New York,GBP
TRX1048,SHIP10,9960.26,2024-10-14,Shanghai,GBP
TRX7936,SHIP15,72397.22,2024-10-14,Singapore,CNY
TRX6577,SHIP13,22169.24,2024-10-14,Rotterdam,CNY
TRX5921,SHIP40,98990.67,2024-10-14,New York,EUR
TRX7386,SHIP17,19430.64,2024-10-14,New York,GBP
TRX3821,SHIP3,75667.53,2024-10-14,Los Angeles,CNY
TRX9994,SHIP3,39643.06,2024-10-14,New York,GBP
TRX8812,SHIP34,90194.62,2024-10-14,New York,EUR
TRX5081,SHIP24,79451.56,2024-10-14,Rotterdam,CNY
TRX6787,SHIP32,47781.89,2024-10-14,Rotterdam,CNY
TRX5016,SHIP40,37147.24,2024-10-14,Rotterdam,USD
TRX3617,SHIP27,62100.94,2024-10-14,New York,USD
TRX3080,SHIP33,5235.26,2024-10-14,Singapore,EUR
TRX1194,SHIP20,70659.66,2024-10-14,Los Angeles,CNY
TRX1797,SHIP20,8239.72,2024-10-14,Singapore,JPY
TRX7550,SHIP30,14150.23,2024-10-14,Rotterdam,USD
TRX6791,SHIP10,4626.76,2024-10-14,Rotterdam,EUR
TRX7205,SHIP1,44016.43,2024-10-14,Los Angeles,USD
TRX3574,SHIP18,23881.3,2024-10-14,Singapore,GBP
