transaction_id,ship_id,transaction_amount,transaction_date,port,currency
TRX7372,SHIP8,63199.35,2024-10-14,Shanghai,JPY
TRX7139,SHIP20,16069.49,2024-10-14,Los Angeles,CNY
TRX8938,SHIP36,47043.19,2024-10-14,Singapore,JPY
TRX2743,SHIP5,45294.86,2024-10-14,Shanghai,USD
TRX2309,SHIP30,28490.71,2024-10-14,Rotterdam,CNY
TRX1547,SHIP36,87794.76,2024-10-14,New York,GBP
TRX7680,SHIP1,98174.69,2024-10-14,Los Angeles,CNY
TRX3995,SHIP11,45496.81,2024-10-14,Shanghai,GBP
TRX7426,SHIP23,62161.33,2024-10-14,Shanghai,GBP
TRX9845,SHIP44,51145.55,2024-10-14,New York,GBP
TRX2625,SHIP41,81239.6,2024-10-14,New York,JPY
TRX8810,SHIP50,6900.22,2024-10-14,Los Angeles,GBP
TRX3417,SHIP34,73870.68,2024-10-14,Singapore,USD
TRX7208,SHIP14,75149.11,2024-10-14,New York,GBP
TRX2280,SHIP2,61714.69,2024-10-14,Los Angeles,EUR
TRX2639,SHIP10,48811.37,2024-10-14,Shanghai,EUR
TRX3293,SHIP28,89695.75,2024-10-14,Shanghai,EUR
TRX5506,SHIP19,84897.77,2024-10-14,Shanghai,CNY
TRX7838,SHIP46,56283.78,2024-10-14,Singapore,GBP
TRX8408,SHIP37,55841.61,2024-10-14,Singapore,JPY
TRX8812,SHIP5,86258.34,2024-10-14,Singapore,USD
TRX4731,SHIP7,69425.67,2024-10-14,New York,EUR
TRX3907,SHIP6,87929.46,2024-10-14,Singapore,USD
TRX3852,SHIP27,4390.12,2024-10-14,Rotterdam,USD
TRX6394,SHIP7,93500.79,2024-10-14,Los Angeles,CNY
TRX8525,SHIP29,37528.55,2024-10-14,Shanghai,EUR
TRX3560,SHIP37,84954.54,2024-10-14,Singapore,CNY
TRX6856,SHIP44,87885.83,2024-10-14,Rotterdam,JPY
TRX2320,SHIP13,30753.44,2024-10-14,Rotterdam,GBP
TRX5413,SHIP19,26373.23,2024-10-14,Singapore,JPY
TRX2020,SHIP19,46503.27,2024-10-14,New York,USD
TRX1892,SHIP16,78613.16,2024-10-14,Shanghai,USD
TRX8959,SHIP23,16879.9,2024-10-14,Shanghai,USD
TRX9670,SHIP32,77264.71,2024-10-14,Singapore,USD
TRX3850,SHIP15,26271.23,2024-10-14,Los Angeles,USD
TRX1853,SHIP9,90434.28,2024-10-14,Rotterdam,EUR
TRX7566,SHIP36,81145.81,2024-10-14,Rotterdam,CNY
