transaction_id,ship_id,transaction_amount,transaction_date,port,currency
TRX2034,SHIP45,95984.26,2024-10-14,Singapore,EUR
TRX1420,SHIP21,24300.86,2024-10-14,Los Angeles,JPY
TRX8409,SHIP14,41177.86,2024-10-14,Rotterdam,USD
TRX7877,SHIP5,62590.13,2024-10-14,Los Angeles,JPY
TRX7434,SHIP3,55404.15,2024-10-14,Shanghai,USD
TRX2732,SHIP46,53843.61,2024-10-14,Singapore,CNY
TRX6155,SHIP25,93934.35,2024-10-14,Singapore,EUR
TRX9262,SHIP1,38825.21,2024-10-14,Singapore,JPY
TRX9265,SHIP9,49359.41,2024-10-14,Los Angeles,USD
TRX8912,SHIP34,84285.69,2024-10-14,New York,EUR
TRX2253,SHIP8,43839.89,2024-10-14,Shanghai,CNY
TRX3014,SHIP42,66940.41,2024-10-14,Shanghai,EUR
TRX4810,SHIP37,64466.11,2024-10-14,Shanghai,EUR
TRX8866,SHIP14,86770.37,2024-10-14,New York,EUR
TRX3946,SHIP45,99855.62,2024-10-14,Shanghai,USD
TRX8277,SHIP30,70710.07,2024-10-14,Los Angeles,EUR
TRX7253,SHIP10,50059.86,2024-10-14,Rotterdam,CNY
TRX8210,SHIP42,62592.29,2024-10-14,Singapore,USD
TRX7628,SHIP11,90204.32,2024-10-14,Rotterdam,EUR
TRX5608,SHIP10,97004.25,2024-10-14,Los Angeles,JPY
TRX9991,SHIP32,25733.85,2024-10-14,Shanghai,CNY
TRX2264,SHIP39,86369.76,2024-10-14,Rotterdam,CNY
TRX4143,SHIP39,82954.69,2024-10-14,Los Angeles,USD
TRX7385,SHIP10,60274.61,2024-10-14,Shanghai,GBP
TRX5998,SHIP11,92313.88,2024-10-14,Los Angeles,JPY
TRX3806,SHIP33,90458.69,2024-10-14,New York,JPY
TRX9812,SHIP27,96314.63,2024-10-14,Rotterdam,EUR
